Date Saved,2022/06/19 09:29:44
Title,SPD_015_02°_2681K

Measuring Mode,Ambient
Viewing Angle [°],2
CCT [K],2681
⊿uv,0.0004
Illuminance [lx],884
Illuminance [fc],82.1
Peak Wavelength [nm],777
Tristimulus Value X,990.8709
Tristimulus Value Y,883.8136
Tristimulus Value Z,269.7796
CIE1931 x,0.4621
CIE1931 y,0.4121
CIE1931 z,0.1258
CIE1976 u',0.2632
CIE1976 v',0.5283
Dominant Wavelength [nm],584
Purity [%],62.4
PPFD [umolm⁻²s⁻¹],18.1
CRI Ra,99.5
CRI R1,99.4
CRI R2,99.6
CRI R3,99.9
CRI R4,99.2
CRI R5,99.3
CRI R6,99.5
CRI R7,99.6
CRI R8,99.1
CRI R9,97.9
CRI R10,99.2
CRI R11,99.1
CRI R12,98.8
CRI R13,99.4
CRI R14,99.9
CRI R15,99.2
TM-30 Rf,99
TM-30 Rg,99
SSIt,89
SSId,51
SSI1,---
SSI2,---
TLCI,100
TLMF,---

Spectral Data 380[nm],0.000866228831
Spectral Data 385[nm],0.000980870682
Spectral Data 390[nm],0.001003187848
Spectral Data 395[nm],0.001032677013
Spectral Data 400[nm],0.001205767156
Spectral Data 405[nm],0.001405292773
Spectral Data 410[nm],0.001549041015
Spectral Data 415[nm],0.001710992306
Spectral Data 420[nm],0.001920555136
Spectral Data 425[nm],0.002142106183
Spectral Data 430[nm],0.002345208079
Spectral Data 435[nm],0.002550348639
Spectral Data 440[nm],0.002805193420
Spectral Data 445[nm],0.003087769961
Spectral Data 450[nm],0.003352052532
Spectral Data 455[nm],0.003619038733
Spectral Data 460[nm],0.003919415642
Spectral Data 465[nm],0.004222719464
Spectral Data 470[nm],0.004516677000
Spectral Data 475[nm],0.004819035530
Spectral Data 480[nm],0.005143368151
Spectral Data 485[nm],0.005508935545
Spectral Data 490[nm],0.005908844061
Spectral Data 495[nm],0.006274634507
Spectral Data 500[nm],0.006597751286
Spectral Data 505[nm],0.006954384036
Spectral Data 510[nm],0.007354854606
Spectral Data 515[nm],0.007759534754
Spectral Data 520[nm],0.008161877282
Spectral Data 525[nm],0.008568273857
Spectral Data 530[nm],0.009026413783
Spectral Data 535[nm],0.009505169466
Spectral Data 540[nm],0.010007914156
Spectral Data 545[nm],0.010495841503
Spectral Data 550[nm],0.010954337195
Spectral Data 555[nm],0.011430829763
Spectral Data 560[nm],0.011918626726
Spectral Data 565[nm],0.012414901517
Spectral Data 570[nm],0.012922763824
Spectral Data 575[nm],0.013393773697
Spectral Data 580[nm],0.013875701465
Spectral Data 585[nm],0.014398687519
Spectral Data 590[nm],0.014918030240
Spectral Data 595[nm],0.015457635745
Spectral Data 600[nm],0.015998365358
Spectral Data 605[nm],0.016498319805
Spectral Data 610[nm],0.016995677724
Spectral Data 615[nm],0.017462437972
Spectral Data 620[nm],0.017949944362
Spectral Data 625[nm],0.018498644233
Spectral Data 630[nm],0.019020300359
Spectral Data 635[nm],0.019527146593
Spectral Data 640[nm],0.020074803382
Spectral Data 645[nm],0.020596578717
Spectral Data 650[nm],0.021093914285
Spectral Data 655[nm],0.021590705961
Spectral Data 660[nm],0.022080436349
Spectral Data 665[nm],0.022574882954
Spectral Data 670[nm],0.023071626201
Spectral Data 675[nm],0.023545714095
Spectral Data 680[nm],0.023988906294
Spectral Data 685[nm],0.024431899190
Spectral Data 690[nm],0.024910779670
Spectral Data 695[nm],0.025362687185
Spectral Data 700[nm],0.025824962184
Spectral Data 705[nm],0.026273831725
Spectral Data 710[nm],0.026708107442
Spectral Data 715[nm],0.027174958959
Spectral Data 720[nm],0.027508970350
Spectral Data 725[nm],0.027882263064
Spectral Data 730[nm],0.028314668685
Spectral Data 735[nm],0.028664130718
Spectral Data 740[nm],0.029162848368
Spectral Data 745[nm],0.029466317967
Spectral Data 750[nm],0.029801413417
Spectral Data 755[nm],0.030468106270
Spectral Data 760[nm],0.030797541142
Spectral Data 765[nm],0.030936041847
Spectral Data 770[nm],0.031462416053
Spectral Data 775[nm],0.031961917877
Spectral Data 780[nm],0.032090503722

Spectral Data 380[nm],0.000852023484
Spectral Data 381[nm],0.000881793967
Spectral Data 382[nm],0.000914849457
Spectral Data 383[nm],0.000947695982
Spectral Data 384[nm],0.000976140145
Spectral Data 385[nm],0.000996007584
Spectral Data 386[nm],0.001005503465
Spectral Data 387[nm],0.001007460873
Spectral Data 388[nm],0.001005241415
Spectral Data 389[nm],0.001002202975
Spectral Data 390[nm],0.001000707038
Spectral Data 391[nm],0.001000825432
Spectral Data 392[nm],0.001002311823
Spectral Data 393[nm],0.001004917896
Spectral Data 394[nm],0.001009260188
Spectral Data 395[nm],0.001018318115
Spectral Data 396[nm],0.001035430585
Spectral Data 397[nm],0.001063934411
Spectral Data 398[nm],0.001105328207
Spectral Data 399[nm],0.001155367820
Spectral Data 400[nm],0.001208665199
Spectral Data 401[nm],0.001259832294
Spectral Data 402[nm],0.001304724370
Spectral Data 403[nm],0.001343742944
Spectral Data 404[nm],0.001378327725
Spectral Data 405[nm],0.001409918885
Spectral Data 406[nm],0.001439766726
Spectral Data 407[nm],0.001468310482
Spectral Data 408[nm],0.001495775417
Spectral Data 409[nm],0.001522386912
Spectral Data 410[nm],0.001548498287
Spectral Data 411[nm],0.001575071015
Spectral Data 412[nm],0.001603268669
Spectral Data 413[nm],0.001634254935
Spectral Data 414[nm],0.001668968238
Spectral Data 415[nm],0.001707012882
Spectral Data 416[nm],0.001747502480
Spectral Data 417[nm],0.001789549715
Spectral Data 418[nm],0.001832353882
Spectral Data 419[nm],0.001875724294
Spectral Data 420[nm],0.001919736969
Spectral Data 421[nm],0.001964469673
Spectral Data 422[nm],0.002009946387
Spectral Data 423[nm],0.002055710647
Spectral Data 424[nm],0.002101069083
Spectral Data 425[nm],0.002145327395
Spectral Data 426[nm],0.002187856473
Spectral Data 427[nm],0.002228701487
Spectral Data 428[nm],0.002268305980
Spectral Data 429[nm],0.002307118149
Spectral Data 430[nm],0.002345580608
Spectral Data 431[nm],0.002384087536
Spectral Data 432[nm],0.002422998659
Spectral Data 433[nm],0.002462672535
Spectral Data 434[nm],0.002503471216
Spectral Data 435[nm],0.002545962343
Spectral Data 436[nm],0.002590870019
Spectral Data 437[nm],0.002638916718
Spectral Data 438[nm],0.002690786263
Spectral Data 439[nm],0.002746187616
Spectral Data 440[nm],0.002803880954
Spectral Data 441[nm],0.002862592693
Spectral Data 442[nm],0.002921059960
Spectral Data 443[nm],0.002978528384
Spectral Data 444[nm],0.003034957917
Spectral Data 445[nm],0.003090362530
Spectral Data 446[nm],0.003144756192
Spectral Data 447[nm],0.003198164050
Spectral Data 448[nm],0.003250638256
Spectral Data 449[nm],0.003302232362
Spectral Data 450[nm],0.003352999920
Spectral Data 451[nm],0.003403184935
Spectral Data 452[nm],0.003453614889
Spectral Data 453[nm],0.003505219240
Spectral Data 454[nm],0.003558927448
Spectral Data 455[nm],0.003615426598
Spectral Data 456[nm],0.003674310632
Spectral Data 457[nm],0.003734865226
Spectral Data 458[nm],0.003796375822
Spectral Data 459[nm],0.003858180717
Spectral Data 460[nm],0.003919986542
Spectral Data 461[nm],0.003981656395
Spectral Data 462[nm],0.004043052904
Spectral Data 463[nm],0.004104043823
Spectral Data 464[nm],0.004164528102
Spectral Data 465[nm],0.004224427044
Spectral Data 466[nm],0.004283662420
Spectral Data 467[nm],0.004342169501
Spectral Data 468[nm],0.004400140140
Spectral Data 469[nm],0.004457988311
Spectral Data 470[nm],0.004516136833
Spectral Data 471[nm],0.004575001542
Spectral Data 472[nm],0.004634760320
Spectral Data 473[nm],0.004695297685
Spectral Data 474[nm],0.004756480455
Spectral Data 475[nm],0.004818176385
Spectral Data 476[nm],0.004880395252
Spectral Data 477[nm],0.004943401553
Spectral Data 478[nm],0.005007485859
Spectral Data 479[nm],0.005072939210
Spectral Data 480[nm],0.005140027497
Spectral Data 481[nm],0.005208940245
Spectral Data 482[nm],0.005279857665
Spectral Data 483[nm],0.005352960434
Spectral Data 484[nm],0.005428351462
Spectral Data 485[nm],0.005505846813
Spectral Data 486[nm],0.005585188512
Spectral Data 487[nm],0.005666118581
Spectral Data 488[nm],0.005748288240
Spectral Data 489[nm],0.005830804817
Spectral Data 490[nm],0.005912574939
Spectral Data 491[nm],0.005992506631
Spectral Data 492[nm],0.006069567520
Spectral Data 493[nm],0.006143335253
Spectral Data 494[nm],0.006213715766
Spectral Data 495[nm],0.006280616857
Spectral Data 496[nm],0.006344012450
Spectral Data 497[nm],0.006404962391
Spectral Data 498[nm],0.006465357263
Spectral Data 499[nm],0.006527105812
Spectral Data 500[nm],0.006592068356
Spectral Data 501[nm],0.006660731044
Spectral Data 502[nm],0.006732055917
Spectral Data 503[nm],0.006804926787
Spectral Data 504[nm],0.006878236774
Spectral Data 505[nm],0.006951737218
Spectral Data 506[nm],0.007026527077
Spectral Data 507[nm],0.007103817537
Spectral Data 508[nm],0.007184814662
Spectral Data 509[nm],0.007269725669
Spectral Data 510[nm],0.007356465328
Spectral Data 511[nm],0.007442627568
Spectral Data 512[nm],0.007525807247
Spectral Data 513[nm],0.007604547776
Spectral Data 514[nm],0.007680618204
Spectral Data 515[nm],0.007756495383
Spectral Data 516[nm],0.007834653370
Spectral Data 517[nm],0.007916913368
Spectral Data 518[nm],0.008001695387
Spectral Data 519[nm],0.008086352609
Spectral Data 520[nm],0.008168240078
Spectral Data 521[nm],0.008245220408
Spectral Data 522[nm],0.008319055662
Spectral Data 523[nm],0.008393367752
Spectral Data 524[nm],0.008471795358
Spectral Data 525[nm],0.008557662368
Spectral Data 526[nm],0.008650363423
Spectral Data 527[nm],0.008746644482
Spectral Data 528[nm],0.008843204007
Spectral Data 529[nm],0.008936867118
Spectral Data 530[nm],0.009027224965
Spectral Data 531[nm],0.009116566740
Spectral Data 532[nm],0.009207289666
Spectral Data 533[nm],0.009301757440
Spectral Data 534[nm],0.009400699288
Spectral Data 535[nm],0.009502552450
Spectral Data 536[nm],0.009605580010
Spectral Data 537[nm],0.009708050638
Spectral Data 538[nm],0.009808962233
Spectral Data 539[nm],0.009908776730
Spectral Data 540[nm],0.010008128360
Spectral Data 541[nm],0.010107651353
Spectral Data 542[nm],0.010207609273
Spectral Data 543[nm],0.010307167657
Spectral Data 544[nm],0.010405289009
Spectral Data 545[nm],0.010500934906
Spectral Data 546[nm],0.010593364015
Spectral Data 547[nm],0.010683408007
Spectral Data 548[nm],0.010772291571
Spectral Data 549[nm],0.010861233808
Spectral Data 550[nm],0.010951383971
Spectral Data 551[nm],0.011043255217
Spectral Data 552[nm],0.011136951856
Spectral Data 553[nm],0.011232566088
Spectral Data 554[nm],0.011330179870
Spectral Data 555[nm],0.011429456063
Spectral Data 556[nm],0.011529419571
Spectral Data 557[nm],0.011629040353
Spectral Data 558[nm],0.011727287434
Spectral Data 559[nm],0.011823510751
Spectral Data 560[nm],0.011918569915
Spectral Data 561[nm],0.012013679370
Spectral Data 562[nm],0.012110058218
Spectral Data 563[nm],0.012208824046
Spectral Data 564[nm],0.012309988029
Spectral Data 565[nm],0.012412851676
Spectral Data 566[nm],0.012516701594
Spectral Data 567[nm],0.012620829046
Spectral Data 568[nm],0.012724513188
Spectral Data 569[nm],0.012827007100
Spectral Data 570[nm],0.012927566655
Spectral Data 571[nm],0.013025450520
Spectral Data 572[nm],0.013120199554
Spectral Data 573[nm],0.013212495483
Spectral Data 574[nm],0.013303303160
Spectral Data 575[nm],0.013393590227
Spectral Data 576[nm],0.013484311290
Spectral Data 577[nm],0.013576340862
Spectral Data 578[nm],0.013670501299
Spectral Data 579[nm],0.013767609373
Spectral Data 580[nm],0.013868467882
Spectral Data 581[nm],0.013973032124
Spectral Data 582[nm],0.014079935849
Spectral Data 583[nm],0.014187694527
Spectral Data 584[nm],0.014294824563
Spectral Data 585[nm],0.014400182292
Spectral Data 586[nm],0.014503988437
Spectral Data 587[nm],0.014606804587
Spectral Data 588[nm],0.014709191397
Spectral Data 589[nm],0.014811728150
Spectral Data 590[nm],0.014914957806
Spectral Data 591[nm],0.015019415878
Spectral Data 592[nm],0.015125648119
Spectral Data 593[nm],0.015234184451
Spectral Data 594[nm],0.015344920568
Spectral Data 595[nm],0.015456930734
Spectral Data 596[nm],0.015569235198
Spectral Data 597[nm],0.015680853277
Spectral Data 598[nm],0.015790915117
Spectral Data 599[nm],0.015898842365
Spectral Data 600[nm],0.016004117206
Spectral Data 601[nm],0.016106210649
Spectral Data 602[nm],0.016204837710
Spectral Data 603[nm],0.016301210970
Spectral Data 604[nm],0.016397101805
Spectral Data 605[nm],0.016494276002
Spectral Data 606[nm],0.016594380140
Spectral Data 607[nm],0.016697095707
Spectral Data 608[nm],0.016800506040
Spectral Data 609[nm],0.016902642325
Spectral Data 610[nm],0.017001559958
Spectral Data 611[nm],0.017096463591
Spectral Data 612[nm],0.017188461497
Spectral Data 613[nm],0.017278844491
Spectral Data 614[nm],0.017368903384
Spectral Data 615[nm],0.017459765077
Spectral Data 616[nm],0.017551979050
Spectral Data 617[nm],0.017645973712
Spectral Data 618[nm],0.017742170021
Spectral Data 619[nm],0.017840994522
Spectral Data 620[nm],0.017942851409
Spectral Data 621[nm],0.018048146740
Spectral Data 622[nm],0.018157279119
Spectral Data 623[nm],0.018270591274
Spectral Data 624[nm],0.018386872485
Spectral Data 625[nm],0.018503364176
Spectral Data 626[nm],0.018617244437
Spectral Data 627[nm],0.018725704402
Spectral Data 628[nm],0.018827492371
Spectral Data 629[nm],0.018924649805
Spectral Data 630[nm],0.019019631669
Spectral Data 631[nm],0.019114900380
Spectral Data 632[nm],0.019212616608
Spectral Data 633[nm],0.019313098863
Spectral Data 634[nm],0.019416229799
Spectral Data 635[nm],0.019521899521
Spectral Data 636[nm],0.019629953429
Spectral Data 637[nm],0.019739961252
Spectral Data 638[nm],0.019851395860
Spectral Data 639[nm],0.019963728264
Spectral Data 640[nm],0.020076308399
Spectral Data 641[nm],0.020187845454
Spectral Data 642[nm],0.020296834409
Spectral Data 643[nm],0.020401770249
Spectral Data 644[nm],0.020501706749
Spectral Data 645[nm],0.020598269999
Spectral Data 646[nm],0.020693831146
Spectral Data 647[nm],0.020790768787
Spectral Data 648[nm],0.020890772343
Spectral Data 649[nm],0.020992755890
Spectral Data 650[nm],0.021094910800
Spectral Data 651[nm],0.021195422858
Spectral Data 652[nm],0.021293185651
Spectral Data 653[nm],0.021389609203
Spectral Data 654[nm],0.021486654878
Spectral Data 655[nm],0.021586285904
Spectral Data 656[nm],0.021689401940
Spectral Data 657[nm],0.021793568507
Spectral Data 658[nm],0.021895699203
Spectral Data 659[nm],0.021992705762
Spectral Data 660[nm],0.022083317861
Spectral Data 661[nm],0.022171288729
Spectral Data 662[nm],0.022261261940
Spectral Data 663[nm],0.022357881069
Spectral Data 664[nm],0.022463301197
Spectral Data 665[nm],0.022573605180
Spectral Data 666[nm],0.022683981806
Spectral Data 667[nm],0.022789599374
Spectral Data 668[nm],0.022887788713
Spectral Data 669[nm],0.022980950773
Spectral Data 670[nm],0.023071981966
Spectral Data 671[nm],0.023163780570
Spectral Data 672[nm],0.023258604109
Spectral Data 673[nm],0.023355551064
Spectral Data 674[nm],0.023452939466
Spectral Data 675[nm],0.023549092934
Spectral Data 676[nm],0.023642422631
Spectral Data 677[nm],0.023732569069
Spectral Data 678[nm],0.023820040748
Spectral Data 679[nm],0.023905368522
Spectral Data 680[nm],0.023989085108
Spectral Data 681[nm],0.024072069675
Spectral Data 682[nm],0.024155797437
Spectral Data 683[nm],0.024241810665
Spectral Data 684[nm],0.024331644177
Spectral Data 685[nm],0.024426326156
Spectral Data 686[nm],0.024524550885
Spectral Data 687[nm],0.024624323472
Spectral Data 688[nm],0.024723652750
Spectral Data 689[nm],0.024820642546
Spectral Data 690[nm],0.024914758280
Spectral Data 691[nm],0.025006458163
Spectral Data 692[nm],0.025096222758
Spectral Data 693[nm],0.025184534490
Spectral Data 694[nm],0.025272047147
Spectral Data 695[nm],0.025359721854
Spectral Data 696[nm],0.025448555127
Spectral Data 697[nm],0.025539539754
Spectral Data 698[nm],0.025633348152
Spectral Data 699[nm],0.025729116052
Spectral Data 700[nm],0.025825522840
Spectral Data 701[nm],0.025921242312
Spectral Data 702[nm],0.026014989242
Spectral Data 703[nm],0.026106046513
Spectral Data 704[nm],0.026194136590
Spectral Data 705[nm],0.026278987527
Spectral Data 706[nm],0.026360498741
Spectral Data 707[nm],0.026439884678
Spectral Data 708[nm],0.026519853622
Spectral Data 709[nm],0.026603810489
Spectral Data 710[nm],0.026695102453
Spectral Data 711[nm],0.026794439182
Spectral Data 712[nm],0.026898067445
Spectral Data 713[nm],0.027001706883
Spectral Data 714[nm],0.027101114392
Spectral Data 715[nm],0.027193078771
Spectral Data 716[nm],0.027275718749
Spectral Data 717[nm],0.027347255498
Spectral Data 718[nm],0.027406103909
Spectral Data 719[nm],0.027454974130
Spectral Data 720[nm],0.027500851080
Spectral Data 721[nm],0.027550926432
Spectral Data 722[nm],0.027612058446
Spectral Data 723[nm],0.027686404064
Spectral Data 724[nm],0.027772586793
Spectral Data 725[nm],0.027869148180
Spectral Data 726[nm],0.027974205092
Spectral Data 727[nm],0.028081787750
Spectral Data 728[nm],0.028183650225
Spectral Data 729[nm],0.028271513060
Spectral Data 730[nm],0.028338864446
Spectral Data 731[nm],0.028391035274
Spectral Data 732[nm],0.028438227251
Spectral Data 733[nm],0.028490662575
Spectral Data 734[nm],0.028556998819
Spectral Data 735[nm],0.028638422489
Spectral Data 736[nm],0.028733884916
Spectral Data 737[nm],0.028842343017
Spectral Data 738[nm],0.028961082920
Spectral Data 739[nm],0.029081469402
Spectral Data 740[nm],0.029193647206
Spectral Data 741[nm],0.029287762940
Spectral Data 742[nm],0.029357790947
Spectral Data 743[nm],0.029407538474
Spectral Data 744[nm],0.029442366213
Spectral Data 745[nm],0.029467653483
Spectral Data 746[nm],0.029490431771
Spectral Data 747[nm],0.029520876706
Spectral Data 748[nm],0.029569510370
Spectral Data 749[nm],0.029646700248
Spectral Data 750[nm],0.029755651951
Spectral Data 751[nm],0.029889492318
Spectral Data 752[nm],0.030040597543
Spectral Data 753[nm],0.030201260000
Spectral Data 754[nm],0.030361849815
Spectral Data 755[nm],0.030510690063
Spectral Data 756[nm],0.030636014417
Spectral Data 757[nm],0.030726740137
Spectral Data 758[nm],0.030782291666
Spectral Data 759[nm],0.030810400844
Spectral Data 760[nm],0.030819037929
Spectral Data 761[nm],0.030816322193
Spectral Data 762[nm],0.030811604112
Spectral Data 763[nm],0.030815009028
Spectral Data 764[nm],0.030836692080
Spectral Data 765[nm],0.030885625631
Spectral Data 766[nm],0.030962087214
Spectral Data 767[nm],0.031062446535
Spectral Data 768[nm],0.031183060259
Spectral Data 769[nm],0.031319551170
Spectral Data 770[nm],0.031463708729
Spectral Data 771[nm],0.031606074423
Spectral Data 772[nm],0.031737182289
Spectral Data 773[nm],0.031848993152
Spectral Data 774[nm],0.031938813627
Spectral Data 775[nm],0.032005209476
Spectral Data 776[nm],0.032046753913
Spectral Data 777[nm],0.032063998282
Spectral Data 778[nm],0.032062932849
Spectral Data 779[nm],0.032050441951
Spectral Data 780[nm],0.032033421099

TM-30 Color Vector Graphic,Reference Illuminant x,Reference Illuminant y,Measured Illuminant x,Measured Illuminant y
bin1,0.9768048,0.2141317,0.9740555,0.2145436
bin2,0.7981868,0.60241,0.7963687,0.6012902
bin3,0.5653487,0.824852,0.5642673,0.8223467
bin4,0.1389489,0.9902995,0.1399296,0.9849758
bin5,-0.1865096,0.9824532,-0.1850835,0.9774618
bin6,-0.5583584,0.8295999,-0.5561774,0.8245069
bin7,-0.7806247,0.625,-0.7776924,0.619613
bin8,-0.9698026,0.2438912,-0.9670026,0.2382921
bin9,-0.9849523,-0.1728264,-0.9820318,-0.1776225
bin10,-0.8322214,-0.5544434,-0.8286551,-0.5595862
bin11,-0.5188911,-0.8548403,-0.5157544,-0.8585384
bin12,-0.2261804,-0.9740855,-0.2265438,-0.9751652
bin13,0.2116944,-0.9773359,0.2091767,-0.9763865
bin14,0.6122104,-0.790695,0.6096112,-0.7923487
bin15,0.8378555,-0.5458921,0.8352621,-0.5438614
bin16,0.9711594,-0.2384312,0.9685317,-0.2412741
